"endTime","artistName","trackName","msPlayed"
"2023-01-20 02:33","Sam Smith","Unholy (feat. Kim Petras)",156943
"2023-01-20 02:36","Taylor Swift","Midnight Rain",174782
"2023-01-20 02:39","Stacey Ryan","Fall In Love Alone",205427
"2023-01-20 02:43","Miley Cyrus","Flowers",200454
"2023-01-20 20:37","Shanti Dope","City Girl",850
"2023-01-20 20:37","Adie","Mahika",609
"2023-01-20 20:37","Sabrina Carpenter","Nonsense",215
"2023-01-20 20:37","Lola Amour","Fallen",23
"2023-01-20 20:37","Chris Brown","Wet The Bed (feat. Ludacris)",673
"2023-01-20 20:37","yuji","Old Love",0
"2023-01-20 20:37","Arthur Nery","Pagsamo",23
"2023-01-20 20:37","Rex Orange County","THE SHADE",795
"2023-01-20 20:37","The Weeknd","Die For You",753
"2023-01-20 20:37","SZA","Nobody Gets Me",971
"2023-01-20 20:37","TAEYANG","VIBE (feat. Jimin of BTS)",45003
"2023-01-20 23:12","Adie","Mahika",201951
"2023-01-20 23:17","Mayonnaise","Jopay",270603
"2023-01-20 23:20","Lola Amour","Fallen",201806
"2023-01-20 23:22","Meghan Trainor","Made You Look",134256
"2023-01-20 23:27","NewJeans","Ditto",531
"2023-01-20 23:27","Up Dharma Down","Tadhana",209553
"2023-01-20 23:30","NewJeans","OMG",212253
"2023-01-20 23:33","NewJeans","Hype Boy",179026
"2023-01-20 23:34","NewJeans","Hype Boy",0
"2023-01-20 23:34","NewJeans","Attention",0
"2023-01-20 23:37","NewJeans","OMG",212253
"2023-01-20 23:40","NewJeans","Hype Boy",179026
"2023-01-20 23:55","NewJeans","Attention",160440
"2023-01-21 01:15","NewJeans","Hype Boy",1235
"2023-01-21 01:18","NewJeans","Attention",180066
"2023-01-21 01:21","NewJeans","Hype Boy",179026
"2023-01-21 01:25","NewJeans","Cookie",235562
"2023-01-21 01:28","NewJeans","Hurt",177946
"2023-01-21 01:29","Sabrina Carpenter","Nonsense",71280
"2023-01-21 01:33","NewJeans","Ditto",185506
"2023-01-21 01:36","NewJeans","OMG",212253
"2023-01-21 01:39","NewJeans","Hype Boy",179026
"2023-01-21 01:42","NewJeans","Attention",180066
"2023-01-21 01:46","NewJeans","Cookie",235562
"2023-01-21 01:49","NewJeans","Hurt",177946
"2023-01-21 02:03","NewJeans","Ditto",6860
"2023-01-21 16:22","NewJeans","Ditto",178881
"2023-01-21 16:29","NewJeans","Hype Boy",179026
"2023-01-21 16:32","Sabrina Carpenter","Nonsense",163648
"2023-01-21 16:34","ITZY","Cheshire",148782
"2023-01-21 16:37","NewJeans","Ditto",185506
"2023-01-21 16:42","NewJeans","OMG",212253
"2023-01-21 16:47","NewJeans","Hype Boy",122860
"2023-01-21 16:48","NewJeans","Hype Boy",56285
"2023-01-21 16:51","NewJeans","Attention",180066
"2023-01-22 02:08","NewJeans","Cookie",40847
"2023-01-22 02:11","NewJeans","Ditto",185506
"2023-01-22 02:15","NewJeans","OMG",212253
"2023-01-22 02:18","NewJeans","Hype Boy",179026
"2023-01-22 02:23","NewJeans","Attention",180066
"2023-01-22 02:27","NewJeans","Cookie",235562
"2023-01-22 02:30","NewJeans","Hurt",177946
"2023-01-22 02:33","NewJeans","Ditto",185506
"2023-01-22 02:37","NewJeans","OMG",212253
"2023-01-22 02:40","Sabrina Carpenter","Nonsense",163648
"2023-01-22 02:41","ITZY","Cheshire",56475
"2023-01-22 02:44","NewJeans","Ditto",185506
"2023-01-22 02:47","NewJeans","OMG",212253
"2023-01-22 02:50","NewJeans","Hype Boy",179026
"2023-01-22 02:53","NewJeans","Attention",180066
"2023-01-22 05:31","NewJeans","Cookie",63326
"2023-01-22 05:35","NewJeans","Ditto",185506
"2023-01-22 05:38","NewJeans","OMG",212253
"2023-01-22 05:41","NewJeans","Hype Boy",179026
"2023-01-22 08:23","NewJeans","Attention",68613
"2023-01-22 15:39","NewJeans","Attention",111722
"2023-01-22 15:43","NewJeans","Cookie",235562
"2023-01-22 15:46","NewJeans","Hurt",177946
"2023-01-22 15:49","NewJeans","Ditto",185506
"2023-01-22 15:52","NewJeans","OMG",212253
"2023-01-22 15:55","Sabrina Carpenter","Nonsense",163648
"2023-01-22 16:08","ITZY","Cheshire",182453
"2023-01-22 16:11","Fujii Kaze","Shinunoga E-Wa",185573
"2023-01-22 16:14","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2023-01-22 16:17","BLACKPINK","Lovesick Girls",192765
"2023-01-22 16:20","Red Velvet","Bad Boy",210817
"2023-01-22 16:23","IVE","LOVE DIVE",177186
"2023-01-22 16:26","LE SSERAFIM","FEARLESS",168437
"2023-01-22 16:30","NIKI","Every Summertime",215686
"2023-01-22 16:33","TWICE","Talk that Talk",177466
"2023-01-22 16:36","NCT DREAM","Beatbox",205133
"2023-01-22 16:38","IU","eight(Prod.&Feat. SUGA of BTS)",119376
"2023-01-22 16:38","IVE","ELEVEN",4109
"2023-01-22 16:49","LE SSERAFIM","ANTIFRAGILE",48100
"2023-01-23 00:31","LE SSERAFIM","ANTIFRAGILE",11800
"2023-01-23 00:33","LE SSERAFIM","ANTIFRAGILE",1561
"2023-01-23 00:34","BLACKPINK","Shut Down",7680
"2023-01-23 00:36","SZA","Kill Bill",153946
"2023-01-23 00:39","Miley Cyrus","Flowers",200454
"2023-01-23 00:43","Shanti Dope","City Girl",188976
"2023-01-23 00:47","Mayonnaise","Jopay",270603
"2023-01-23 00:49","Meghan Trainor","Made You Look",134256
"2023-01-23 00:52","SZA","Shirt",181840
"2023-01-23 00:56","JVKE","golden hour",209259
"2023-01-23 00:56","Miguel","Sure Thing",18406
"2023-01-23 01:00","Taylor Swift","Anti-Hero",200690
"2023-01-23 01:05","Ace Banzuelo","Muli",290004
"2023-01-23 01:10","Arthur Nery","Pagsamo",297001
"2023-01-23 01:14","Adie","Tahanan",293727
"2023-01-23 01:19","Zack Tabudlo","Pano",254400
"2023-01-23 01:23","mrld","Ikaw Pa Rin",49045
"2023-01-23 01:23","Kenaniah","Bahala Na",228688
"2023-01-23 01:27","Joji","Glimpse of Us",233456
"2023-01-23 01:28","Adrian Milanio","Lucky",60775
"2023-01-23 01:29","d4vd","Here With Me",59728
"2023-01-23 01:30","sunkis","trust me",42110
"2023-01-23 02:13","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 1)",1856417
"2023-01-23 16:38","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 1)",13267
"2023-01-23 16:41","Simple Plan","I Dream About You (feat. Juliet Simms)",189149
"2023-01-23 16:45","Ed Sheeran","Castle on the Hill",261153
"2023-01-23 16:49","Martin Garrix","Scared to Be Lonely",220883
"2023-01-23 16:53","The Weeknd","Shameless",253506
"2023-01-23 16:57","Simple Plan","Opinion Overload",199013
"2023-01-23 17:00","Troye Sivan","Postcard (feat. Gordi)",216605
"2023-01-23 17:03","Panic! At The Disco","Always",153653
"2023-01-23 17:06","The 1975","Haunt // Bed",2830
"2023-01-23 17:06","Panic! At The Disco","The Greatest Show",174306
"2023-01-23 17:06","Mayday Parade","Nothing You Can Live Without, Nothing You Can Do About",6470
"2023-01-23 17:09","Tonight Alive","5 Years",169853
"2023-01-23 17:13","Fall Out Boy","Novocaine",226866
"2023-01-23 17:17","Ben&Ben","Godsent",20879
"2023-01-23 17:17","Rex Orange County","Sunflower",252230
"2023-01-23 17:20","Olivia Rodrigo","1 step forward, 3 steps back",163586
"2023-01-23 17:23","With Confidence","We'll Be Okay",165213
"2023-01-23 17:27","Shawn Mendes","Fallin' All In You",235746
"2023-01-23 17:28","Justin Bieber","All In It",69462
"2023-01-23 18:33","The Script","For the First Time - Live At The Aviva Stadium, Dublin",520
"2023-01-23 19:30","The Script","For the First Time - Live At The Aviva Stadium, Dublin",304813
"2023-01-23 19:34","Tonight Alive","Breaking & Entering",212600
"2023-01-23 19:38","The Maine","Color",221386
"2023-01-23 19:40","State Champs","Mine is Gold",164970
"2023-01-23 19:44","The Maine","English Girls",192562
"2023-01-23 19:47","The Summer Set","Must Be The Music",197000
"2023-01-23 20:12","Fall Out Boy","Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued",169966
"2023-01-23 20:15","Fall Out Boy","Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued",18849
"2023-01-23 20:17","Tonight Alive","Power of One",118204
"2023-01-23 20:27","Catfish and the Bottlemen","Outside",254530
"2023-01-23 20:27","Empire Cast","Remember The Music (feat. Jennifer Hudson)",1494
"2023-01-23 20:31","blackbear","I feel 2 much",240037
"2023-01-23 20:34","Puma Blue","(She's) Just a Phase",155920
"2023-01-23 20:40","Autotelic","Hanap",341986
"2023-01-23 20:42","Rex Orange County","Every Way",133440
"2023-01-23 20:47","Twenty One Pilots","Guns for Hands",273335
"2023-01-23 20:50","Hot Chelle Rae","The Only One",169720
"2023-01-23 20:54","James Reid","Forever",235000
"2023-01-23 20:58","Imagine Dragons","Underdog",209440
"2023-01-23 21:00","Catfish and the Bottlemen","Anything",136284
"2023-01-23 21:35","Katy Perry","Hot N Cold",223226
"2023-01-23 21:36","Olivia Rodrigo","hope ur ok",43627
"2023-01-23 21:39","The Maine","Miles Away",217527
"2023-01-23 21:43","The 1975","UGH!",180026
"2023-01-23 21:44","Hot Chelle Rae","The Distance",66691
"2023-01-23 21:56","Simple Plan","Addicted",219441
"2023-01-23 22:00","WALK THE MOON","We Are the Kids",217466
"2023-01-23 22:12","Mayday Parade","Angels",129473
"2023-01-24 02:34","The Script","Rusty Halo",4484
"2023-01-24 02:34","AS IT IS","Such Great Heights",14837
"2023-01-24 02:34","Mayday Parade","Angels",125467
"2023-01-24 02:39","Paramore","The Only Exception - Live at Red Rocks Amphitheatre, Morrison, CO, 8/12/2014",279465
"2023-01-24 02:44","Justin Bieber","No Pressure",286853
"2023-01-24 02:45","Simple Plan","Everytime",110841
"2023-01-24 02:50","The 1975","A Change Of Heart",283840
"2023-01-24 02:54","Simple Plan","Jet Lag (feat. Marie-Mai)",203364
"2023-01-24 03:05","Phum Viphurit","Lover Boy",236727
"2023-01-24 03:09","Khalid","Therapy",257960
"2023-01-24 03:12","Ang Bandang Shirley","Palindrome",189642
"2023-01-24 03:13","So!YoON!","Wings",46316
"2023-01-24 03:17","The Maine","Numb Without You",212857
"2023-01-24 03:39","December Avenue","I'll Be Watching You",118366
"2023-01-24 05:51","NewJeans","Ditto",185506
"2023-01-24 05:54","NewJeans","OMG",212253
"2023-01-24 06:06","NewJeans","Hype Boy",88000
"2023-01-25 02:16","Gang Speed","Shake That",67825
"2023-01-25 02:19","SZA","Kill Bill",153946
"2023-01-25 02:26","Adie","Tahanan",293727
"2023-01-25 02:30","Joji","Die For You",211666
"2023-01-25 02:34","iluna","panaginip",29564
"2023-01-25 02:34","d4vd","Here With Me",242484
"2023-01-25 22:28","iluna","panaginip",7465
"2023-01-25 22:31","NewJeans","Attention",180066
"2023-01-25 22:34","NewJeans","Hype Boy",179026
"2023-01-25 22:35","NewJeans","Cookie",32287
"2023-01-25 22:38","NewJeans","Ditto",185506
"2023-01-25 22:41","NewJeans","OMG",212253
"2023-01-25 22:44","NewJeans","Hype Boy",179026
"2023-01-25 22:47","NewJeans","Attention",180066
"2023-01-25 22:51","NewJeans","Cookie",180839
"2023-01-25 22:54","NewJeans","OMG",212253
"2023-01-25 22:57","NewJeans","Hype Boy",179026
"2023-01-25 23:00","NewJeans","Attention",153827
"2023-01-25 23:07","NewJeans","Cookie",235562
"2023-01-25 23:10","NewJeans","Hurt",177946
"2023-01-25 23:13","NewJeans","Ditto",185506
"2023-01-25 23:44","NewJeans","OMG",22682
"2023-01-26 03:53","NewJeans","Ditto",185506
"2023-01-26 04:00","NewJeans","OMG",212253
"2023-01-26 04:03","NewJeans","Hype Boy",179026
"2023-01-26 04:08","NewJeans","Attention",180066
"2023-01-26 04:15","NewJeans","Cookie",235562
"2023-01-26 04:18","NewJeans","Hurt",177946
"2023-01-26 04:22","NewJeans","Ditto",185506
"2023-01-26 04:25","NewJeans","OMG",212253
"2023-01-26 04:25","GOT the beat","Stamp On It",11714
"2023-01-26 04:29","NewJeans","Ditto",185506
"2023-01-26 04:32","NewJeans","OMG",212253
"2023-01-26 04:35","NewJeans","Hype Boy",179026
"2023-01-26 04:52","NewJeans","Attention",110596
"2023-01-26 04:56","NewJeans","OMG",212253
"2023-01-26 04:59","NewJeans","Hype Boy",179026
"2023-01-26 05:24","NewJeans","Attention",168340
"2023-01-26 17:59","Fall Out Boy","Heartbreak Feels So Good",217537
"2023-01-26 20:07","NewJeans","Attention",12113
"2023-01-26 20:09","NewJeans","Cookie",119624
"2023-01-26 20:12","NewJeans","Ditto",185506
"2023-01-26 20:17","Fall Out Boy","Love From The Other Side",5993
"2023-01-26 20:20","NewJeans","OMG",212253
"2023-01-26 20:25","NewJeans","Hype Boy",179026
"2023-01-26 20:28","NewJeans","Attention",180066
"2023-01-26 20:32","NewJeans","Cookie",235562
"2023-01-26 20:48","NewJeans","Hurt",177946
"2023-01-26 21:03","NewJeans","Ditto",90717
"2023-01-26 23:40","Ang Walang Kwentang Podcast","[VIDEO] Ginvir’s Tale: Bottom na Hindi Pa Nabo-Bottom",1482251
"2023-01-26 23:40","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 1)",566
"2023-01-26 23:45","Ang Walang Kwentang Podcast","[VIDEO] Ginvir’s Tale: Bottom na Hindi Pa Nabo-Bottom",303123
"2023-01-26 23:45","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 1)",4600
"2023-01-27 05:26","NewJeans","Ditto",185506
"2023-01-27 05:30","NewJeans","OMG",212253
"2023-01-27 05:42","NewJeans","Hype Boy",160220
"2023-01-27 05:44","NewJeans","Hype Boy",4371
"2023-01-27 05:47","NewJeans","OMG",212253
"2023-01-27 06:00","NewJeans","Hype Boy",59086
"2023-01-27 19:07","NewJeans","Hype Boy",7027
"2023-01-27 19:11","NewJeans","OMG",212253
"2023-01-27 19:14","NewJeans","Hype Boy",179026
"2023-01-27 19:17","NewJeans","Attention",180066
"2023-01-27 19:21","NewJeans","Cookie",235562
"2023-01-27 19:31","NewJeans","Hurt",174
"2023-01-27 20:08","NewJeans","Hurt",177800
"2023-01-27 20:15","NewJeans","Ditto",185506
"2023-01-27 20:18","NewJeans","OMG",212253
"2023-01-27 20:19","GOT the beat","Stamp On It",13515
"2023-01-27 20:22","NewJeans","Ditto",185506
"2023-01-27 20:26","NewJeans","OMG",212253
"2023-01-27 20:38","NewJeans","Hype Boy",132980
"2023-01-27 20:51","NewJeans","Ditto",185506
"2023-01-27 22:07","NewJeans","OMG",83693
"2023-01-27 23:57","NewJeans","OMG",2038
"2023-01-28 05:20","NewJeans","OMG",126892
"2023-01-28 05:23","NewJeans","Hype Boy",179026
"2023-01-28 05:26","NewJeans","Attention",180066
"2023-01-28 05:35","NewJeans","Hype Boy",179026
"2023-01-28 05:38","NewJeans","Ditto",185506
"2023-01-28 05:42","NewJeans","OMG",212253
"2023-01-28 05:45","NewJeans","Ditto",185506
"2023-01-28 05:48","NewJeans","OMG",212253
"2023-01-28 05:51","NewJeans","Hype Boy",179026
"2023-01-28 05:55","NewJeans","Attention",180066
"2023-01-28 05:59","NewJeans","Cookie",235562
"2023-01-28 06:01","NewJeans","Hurt",74137
"2023-01-28 16:10","NewJeans","Ditto",185506
"2023-01-28 16:13","NewJeans","OMG",212253
"2023-01-28 16:16","NewJeans","Hype Boy",179026
"2023-01-28 16:19","NewJeans","Attention",180066
"2023-01-28 16:23","NewJeans","Cookie",203483
"2023-01-28 16:26","NewJeans","Ditto",185506
"2023-01-28 16:33","NewJeans","OMG",212253
"2023-01-28 16:44","NewJeans","Hype Boy",179026
"2023-01-28 16:47","NewJeans","Attention",180066
"2023-01-28 16:51","NewJeans","Cookie",235562
"2023-01-28 17:07","NewJeans","Hurt",7124
"2023-01-28 20:29","NewJeans","Hurt",7291
"2023-01-28 23:53","NewJeans","Hurt",1060
"2023-01-28 23:53","NewJeans","Ditto",9034
"2023-01-28 23:56","NewJeans","Hurt",170027
"2023-01-28 23:59","NewJeans","Ditto",185506
"2023-01-29 00:02","NewJeans","Hype Boy",179026
"2023-01-29 00:02","NewJeans","Hype Boy",723
"2023-01-29 00:02","NewJeans","Ditto",5629
"2023-01-29 00:02","TWICE","MOONLIGHT SUNRISE",17791
"2023-01-29 00:08","NewJeans","Ditto",185506
"2023-01-29 00:11","NewJeans","OMG",212253
"2023-01-29 00:14","NewJeans","Hype Boy",179026
"2023-01-29 00:22","NewJeans","Attention",180066
"2023-01-29 00:27","NewJeans","Cookie",246942
"2023-01-29 00:30","NewJeans","Hurt",177946
"2023-01-29 00:36","NewJeans","Ditto",185506
"2023-01-29 00:39","NewJeans","Hype Boy",179026
"2023-01-29 00:40","NewJeans","Ditto",16934
"2023-01-29 00:40","TWICE","MOONLIGHT SUNRISE",32607
"2023-01-29 00:40","Fujii Kaze","Shinunoga E-Wa",2936
"2023-01-29 00:40","GOT the beat","Stamp On It",5456
"2023-01-29 00:40","LE SSERAFIM","ANTIFRAGILE",1810
"2023-01-29 00:42","John Mayer","You're Gonna Live Forever in Me",114505
"2023-01-29 00:46","John Mayer","New Light",217426
"2023-01-29 00:50","John Mayer","Slow Dancing in a Burning Room",242000
"2023-01-29 00:54","John Mayer","Your Body Is a Wonderland",249626
"2023-01-29 00:58","John Mayer","Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",263573
"2023-01-29 01:02","John Mayer","I Guess I Just Feel Like",209314
"2023-01-29 01:04","John Mayer","XO",22744
"2023-01-29 01:04","John Mayer","Waiting On the World to Change",117715
"2023-01-29 01:29","Ang Walang Kwentang Podcast","Panaginip Memz (Part 3)",1045859
"2023-01-29 01:59","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 2)",871369
"2023-01-29 17:33","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 2)",0
"2023-01-29 18:02","Ang Walang Kwentang Podcast","Quickie Lang ‘To, Promise (All Saints Day)",1752159
"2023-01-29 18:15","THE POOR TRAVELER","How to Ask Strangers to Take Photos of You • Quickie Q&A • S03E05",755524
"2023-01-29 23:13","Wake Up With Jim & Saab","Bakit List: Airport Edition (VIDEO)",508966
"2023-01-29 23:24","Ang Walang Kwentang Podcast","23 Things We Want for 2023 (Part 2)",703303
"2023-01-29 23:52","Ang Walang Kwentang Podcast","Quickie Lang ‘To, Promise (All Saints Day)",1642635
"2023-01-30 01:22","Wag Kang Lilingon","EPISODE 301: Listeners' Stories Part 178",19660
"2023-01-30 05:11","NewJeans","Ditto",185506
"2023-01-30 05:15","NewJeans","OMG",212253
"2023-01-30 05:28","NewJeans","Hype Boy",179026
"2023-01-30 05:31","NewJeans","Attention",180066
"2023-01-30 05:47","NewJeans","Cookie",235562
"2023-01-30 05:58","NewJeans","Hurt",80084
"2023-01-30 16:42","NewJeans","Hurt",98217
"2023-01-30 16:45","NewJeans","Ditto",185506
"2023-01-30 16:48","NewJeans","Hype Boy",179026
"2023-01-30 16:49","GOT the beat","Stamp On It",10274
"2023-01-30 16:52","NewJeans","Ditto",185506
"2023-01-30 16:55","NewJeans","OMG",212253
"2023-01-30 16:58","NewJeans","Hype Boy",179026
"2023-01-30 17:01","NewJeans","Attention",180066
"2023-01-30 17:03","NewJeans","Cookie",83587
"2023-01-30 17:06","NewJeans","Hurt",177946
"2023-01-30 17:09","NewJeans","Ditto",185506
"2023-01-30 17:12","NewJeans","Hype Boy",179026
"2023-01-30 17:12","TWICE","MOONLIGHT SUNRISE",14808
"2023-01-30 17:15","NewJeans","Ditto",185506
"2023-01-30 17:19","NewJeans","OMG",212253
"2023-01-30 17:35","NewJeans","Hype Boy",55420
"2023-01-30 23:24","NewJeans","Hype Boy",123829
"2023-01-30 23:58","NewJeans","Attention",10510
"2023-01-31 01:52","NewJeans","Ditto",185506
"2023-01-31 01:56","NewJeans","OMG",212253
"2023-01-31 02:22","NewJeans","Hype Boy",50720
"2023-01-31 03:39","NewJeans","Hype Boy",128449
"2023-01-31 03:43","NewJeans","Attention",180066
"2023-01-31 03:49","NewJeans","Cookie",235562
"2023-01-31 03:52","NewJeans","Hurt",177946
"2023-01-31 04:31","NewJeans","Ditto",117314
"2023-01-31 10:05","Ang Walang Kwentang Podcast","RRL: Films About Beginnings",159611
"2023-01-31 19:23","NewJeans","Ditto",185506
"2023-01-31 19:26","NewJeans","OMG",212253
"2023-01-31 19:50","NewJeans","Hype Boy",95700
"2023-01-31 20:02","NewJeans","Hype Boy",83482
"2023-01-31 20:05","NewJeans","Attention",180066
"2023-01-31 20:09","NewJeans","Cookie",235562
"2023-01-31 20:12","NewJeans","Hurt",177946
"2023-01-31 20:15","NewJeans","Ditto",185506
"2023-01-31 20:27","NewJeans","Hype Boy",134174
"2023-01-31 20:31","NewJeans","Hype Boy",45245
"2023-01-31 20:31","TWICE","MOONLIGHT SUNRISE",13588
"2023-01-31 20:35","NewJeans","Ditto",185506
"2023-01-31 20:50","NewJeans","OMG",212253
"2023-01-31 21:22","NewJeans","Hype Boy",156120
"2023-01-31 23:37","NewJeans","Hype Boy",23138
"2023-01-31 23:40","NewJeans","Attention",180066
"2023-01-31 23:44","NewJeans","Cookie",235562
"2023-01-31 23:47","NewJeans","Hurt",177946
"2023-01-31 23:50","NewJeans","Ditto",185506
"2023-01-31 23:53","NewJeans","Hype Boy",179026
"2023-02-01 01:27","TWICE","MOONLIGHT SUNRISE",38632
"2023-02-01 05:20","NewJeans","Ditto",42940
"2023-02-01 05:25","NewJeans","Ditto",142950
"2023-02-01 05:38","NewJeans","OMG",189529
"2023-02-01 05:41","NewJeans","OMG",22905
"2023-02-01 05:44","NewJeans","Hype Boy",179026
"2023-02-01 05:47","NewJeans","Attention",180066
"2023-02-01 05:51","NewJeans","Cookie",235562
"2023-02-01 05:54","NewJeans","Hurt",177946
"2023-02-01 06:23","NewJeans","Ditto",43892
"2023-02-01 23:02","Phum Viphurit","Temple Fair",303545
"2023-02-01 23:04","Phum Viphurit","Lady Papaya",129230
